period,id,name,order,level,off_balance,unit,value
2026-Q2,BS_SHORT_TERM_ASSETS,TÀI SẢN NGẮN HẠN,1,1,False,VNĐ,119968988620841.0
2026-Q2,BS_CASH_AND_PRECIOUS_METALS,Tiền và các khoản tương đương tiền,2,1,False,VNĐ,9782057360909.0
2026-Q2,BS_CASH,  ‣ Tiền,3,2,False,VNĐ,2221354791923.0
2026-Q2,BS_CASH_EQUIVALENTS,  ‣ Các khoản tương đương tiền,4,2,False,VNĐ,7560702568986.0
2026-Q2,BS_SHORT_TERM_INVESTMENTS,Đầu tư tài chính ngắn hạn,5,1,False,VNĐ,27473893817143.0
2026-Q2,BS_FVTPL_FINANCIAL_ASSETS,  ‣ Các tài sản tài chính ghi nhận thông qua lãi lỗ,6,2,False,VNĐ,0.0
2026-Q2,BS_PROVISIONS_FOR_IMPAIRMENT_LOSS_OF_FINANCIAL_ASSETS_AND_MORTGAGES,  ‣ Dự phòng suy giảm giá trị tài sản tài chính và tài sản thế chấp,7,2,False,VNĐ,0.0
2026-Q2,BS_HELD_TO_MATURITY_SECURITIES,  ‣ Đầu tư nắm giữ đến ngày đáo hạn,8,2,False,VNĐ,27473893817143.0
2026-Q2,BS_SHORT_TERM_RECEIVABLES,Các khoản phải thu ngắn hạn,9,1,False,VNĐ,18040238720080.0
2026-Q2,BS_TRADE_RECEIVABLES,  ‣ Phải thu ngắn hạn của khách hàng,10,2,False,VNĐ,12869807539960.0
2026-Q2,BS_PREPAYMENTS_TO_SUPPLIERS,  ‣ Trả trước cho người bán ngắn hạn,11,2,False,VNĐ,3362889032465.0
2026-Q2,BS_SHORT_TERM_INTER_COMPANY_RECEIVABLES,  ‣ Phải thu nội bộ ngắn hạn,12,2,False,VNĐ,0.0
2026-Q2,BS_RECEIVABLES_UNDER_CONSTRUCTION_CONTRACTS,  ‣ Phải thu về XDCB,13,2,False,VNĐ,0.0
2026-Q2,BS_SHORT_TERM_LOAN_RECEIVABLES,  ‣ Phải thu về cho vay ngắn hạn,14,2,False,VNĐ,0.0
